car_id,price,predicted_price,car_age,engine_volume,cylinders,car_run_km,manufacturer,model,fuel_type,gear_type,drive_type,color,category,abs,esd,el_windows,conditioner,leather,hydraulics,chair_warming,climat_control,customs_passed,tech_inspection,has_turbo,right_wheel,start_stop,back_camera,is_dealer,is_spec
74952701,2200.0,7192.0,22,1600.0,4,173000.0,Mercedes-Benz,A 160,Petrol,Automatic,Front,Grey,Hatchback,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
74605573,6700.0,21624.0,10,1800.0,4,169600.0,Volkswagen,Jetta,Petrol,Tiptronic,Front,Grey,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74662433,17800.0,57150.0,12,4700.0,8,130000.0,Mercedes-Benz,CLS 550,Petrol,Tiptronic,Rear,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74510513,7500.0,27802.0,15,3000.0,6,62000.0,BMW,530,Petrol,Tiptronic,Rear,Grey,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74860813,7200.0,18535.0,12,1800.0,4,110900.0,Hyundai,Elantra,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
74665461,13000.0,44840.0,13,3000.0,6,172000.0,Audi,A7,Petrol,Automatic,4x4,Blue,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74679545,8500.0,24095.0,9,2000.0,4,95600.0,Mazda,Mazda 3,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74843405,26136.0,26136.0,11,2500.0,4,152000.0,Subaru,Outback,Petrol,Automatic,4x4,White,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
73024769,2600.0,9442.0,22,2200.0,4,283000.0,Opel,Zafira,Diesel,Manual,Front,Silver,Minivan,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
74962841,6200.0,17796.0,13,1500.0,4,128000.0,Toyota,Prius C,Hybrid,Variator,Front,White,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74500593,2600.0,8186.0,27,2500.0,6,360000.0,BMW,523,CNG,Tiptronic,Rear,Blue,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74519477,6200.0,18535.0,12,1800.0,4,0.0,Hyundai,Elantra,Petrol,Automatic,Front,Black,Sedan,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0
74692193,3500.0,16990.0,14,1800.0,4,278000.0,Toyota,Prius,Hybrid,Tiptronic,Front,Black,Sedan,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
68626805,79575.339999999,82796.0,6,2000.0,4,22000.0,Lexus,UX 200,Petrol,Tiptronic,Front,Black,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74952085,6300.0,16434.0,15,1800.0,4,0.0,Toyota,Prius,Petrol,Automatic,Front,Beige,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74962661,28700.0,79209.0,10,3000.0,6,88800.0,BMW,X5,Petrol,Tiptronic,4x4,Grey,Jeep,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
73707529,6490.0,19577.0,10,1500.0,4,54000.0,Toyota,Aqua,Hybrid,Automatic,Front,Black,Hatchback,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
74964301,6700.0,18535.0,12,1800.0,4,135000.0,Hyundai,Elantra,Petrol,Tiptronic,Front,Silver,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
74966449,6000.0,17072.0,13,1500.0,4,171000.0,Honda,FIT,Petrol,Variator,Front,Carnelian red,Hatchback,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0
72387149,5400.0,16990.0,11,1500.0,4,40000.0,Toyota,Aqua,Hybrid,Automatic,Front,Black,Hatchback,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
74949621,5500.0,17920.0,10,1400.0,4,179350.0,Chevrolet,Cruze,Petrol,Tiptronic,Front,Black,Sedan,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
73685909,4100.0,15754.0,17,3000.0,6,216200.0,BMW,328,Petrol,Manual,4x4,Grey,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74856573,11800.0,40410.0,6,2000.0,4,25000.0,Mitsubishi,Outlander Sport,Petrol,Automatic,Front,Grey,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74951285,5300.0,14148.0,14,1300.0,4,160000.0,Honda,Insight,Hybrid,Variator,Front,Carnelian red,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
74608777,6800.0,18607.0,12,1500.0,4,141600.0,Toyota,Prius C,Hybrid,Variator,Front,Sky blue,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
73546893,6700.0,19848.0,14,1600.0,4,124742.0,Nissan,Juke,Petrol,Automatic,Front,Blue,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
74682765,6200.0,17145.0,21,4400.0,8,169000.0,BMW,645,Petrol,Automatic,Rear,Beige,Coupe,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74951597,6000.0,19538.0,12,1600.0,4,155432.0,Ford,Fusion,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74605173,8400.0,28888.0,13,2000.0,4,169000.0,BMW,328,Petrol,Tiptronic,4x4,Black,Sedan,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0
74585933,4850.0,14363.0,13,1300.0,4,138000.0,Honda,FIT,Hybrid,Variator,Front,White,Hatchback,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0
74855669,7500.0,23259.0,12,2000.0,4,115000.0,Ford,Fusion,Hybrid,Automatic,Front,White,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74928733,9900.0,23569.0,11,2000.0,4,206400.0,Ford,Fusion,Plug-in Hybrid,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0
74668445,14857.0,14857.0,15,1600.0,4,140000.0,Mini,Cooper,Petrol,Automatic,Front,Blue,Cabriolet,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
73784821,23500.0,49620.0,20,4700.0,8,142000.0,Lexus,LX 470,Petrol,Automatic,4x4,White,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74959289,2350.0,7132.0,24,2000.0,4,148000.0,Nissan,Primera,Petrol,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74760133,4400.0,15137.0,15,2400.0,4,157000.0,Hyundai,Sonata,Petrol,Tiptronic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
71370959,44000.0,117390.0,9,4400.0,8,48000.0,BMW,750,Petrol,Tiptronic,Rear,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
74552757,23800.0,72286.0,11,3500.0,6,109920.0,BMW,X5,Petrol,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
74913133,8700.0,26567.0,12,2500.0,4,130000.0,Toyota,Camry,Hybrid,Variator,Front,Grey,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74065257,3750.0,23580.0,12,2000.0,4,85000.0,Subaru,XV,Petrol,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
74779917,3500.0,10449.0,24,5000.0,8,300000.0,Mercedes-Benz,S 500,Petrol,Automatic,Rear,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74194249,12200.0,42938.0,11,2000.0,4,120000.0,Mercedes-Benz,CLA 250,Petrol,Tiptronic,Front,White,Sedan,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0
74966649,3500.0,11995.0,17,1500.0,4,195142.0,Toyota,Prius,Hybrid,Variator,Front,Carnelian red,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0
74673337,3600.0,11995.0,17,1500.0,4,195121.0,Toyota,Prius,Hybrid,Variator,Front,Carnelian red,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0
74967277,3200.0,10161.0,20,1600.0,4,0.0,Toyota,Prius,Petrol,Automatic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74500797,44100.0,146737.0,9,3600.0,6,137600.0,Mercedes-Benz,GLE 43 AMG,Petrol,Automatic,4x4,White,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
73005221,5400.0,19462.0,13,1800.0,4,23500.0,Toyota,Prius,Hybrid,Automatic,Front,Grey,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74968649,5200.0,16054.0,19,2000.0,4,174000.0,Mercedes-Benz,C 200,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
74969937,7500.0,19538.0,19,3500.0,6,0.0,Mercedes-Benz,ML 350,LPG,Automatic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74416041,11800.0,38562.0,13,3500.0,6,206000.0,BMW,X5,Petrol,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74487561,4600.0,13901.0,12,2000.0,4,126289.0,Ford,Fiesta,Petrol,Automatic,Front,Grey,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74969397,19800.0,58694.0,6,2500.0,4,70000.0,Toyota,Camry,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74788009,15500.0,56003.0,5,1500.0,3,80000.0,Ford,Escape,Petrol,Automatic,Front,Black,Jeep,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74640165,5800.0,18607.0,12,1500.0,4,240000.0,Toyota,Prius C,Hybrid,Automatic,Front,White,Hatchback,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
74960153,21000.0,18939.0,15,2500.0,4,235200.0,Toyota,Camry,Hybrid,Variator,Front,Blue,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74511257,18500.0,60924.0,4,2000.0,4,5700.0,Toyota,CHR,Petrol,Automatic,Front,Blue,Jeep,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
72388717,5500.0,15476.0,12,1600.0,4,103000.0,Hyundai,Accent,Diesel,Tiptronic,Front,Silver,Sedan,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0
74949681,4700.0,13587.0,19,3000.0,6,297000.0,BMW,325,Petrol,Automatic,Rear,Red,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74973541,4500.0,17364.0,13,2400.0,4,128000.0,Hyundai,Sonata,Hybrid,Automatic,Front,Sky blue,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
74620877,18816.0,18816.0,11,1800.0,4,127000.0,Volkswagen,Jetta,Petrol,Tiptronic,Front,White,Sedan,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0
74577241,8200.0,27802.0,13,2400.0,4,155000.0,Toyota,RAV 4,CNG,Automatic,Front,Brown,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74603121,20143.0,20143.0,11,1800.0,4,48000.0,Hyundai,Elantra,Petrol,Tiptronic,Front,Grey,Sedan,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
74851653,5300.0,17917.0,19,3500.0,6,286000.0,Mercedes-Benz,E 350,Petrol,Tiptronic,Rear,Grey,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74978377,4700.0,31397.0,14,3000.0,6,100000.0,BMW,535,Petrol,Tiptronic,Rear,White,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74514685,7000.0,23569.0,11,2000.0,4,150000.0,Ford,Fusion,Petrol,Tiptronic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74979005,4200.0,21522.0,9,1400.0,4,65000.0,Volkswagen,Jetta,Petrol,Tiptronic,Front,Grey,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74778009,35000.0,90693.0,6,2000.0,4,38500.0,Volvo,S 60,Plug-in Hybrid,Tiptronic,4x4,Blue,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
74822993,9000.0,26567.0,12,2500.0,4,224000.0,Toyota,Camry,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
72914949,3200.0,8543.0,26,1800.0,4,169500.0,Mitsubishi,Pajero IO,Petrol,Automatic,4x4,White,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
71815377,17200.0,54272.0,7,2500.0,6,132800.0,Toyota,Camry,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
74798501,2500.0,8153.0,20,1600.0,4,152000.0,Ford,Fiesta,Petrol,Automatic,Front,Red,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
74224357,11500.0,33700.0,12,2000.0,6,118000.0,Audi,Allroad,Petrol,Tiptronic,4x4,Blue,Universal,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
73632549,6500.0,19538.0,12,1500.0,4,196800.0,Ford,Fusion,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
73928629,7000.0,25102.0,11,2500.0,4,146000.0,Subaru,Forester,Petrol,Variator,4x4,Silver,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74514625,3500.0,10544.0,24,2700.0,5,236000.0,Mercedes-Benz,C 270,Diesel,Tiptronic,Rear,Silver,Sedan,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
73116725,6500.0,22190.0,11,1500.0,4,198971.0,Ford,Fusion,Petrol,Tiptronic,Front,Blue,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74677645,3300.0,9330.0,21,1300.0,4,164000.0,Honda,FIT,Petrol,Variator,Front,Silver,Sedan,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
74980737,27000.0,78794.0,5,2500.0,4,15000.0,Toyota,RAV 4,Petrol,Tiptronic,4x4,White,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74706413,7150.0,20622.0,13,2400.0,4,261000.0,Jeep,Compass,LPG,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74982621,3700.0,17920.0,10,1400.0,4,100000.0,Chevrolet,Cruze,Petrol,Tiptronic,Front,Red,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74791381,7400.0,21847.0,8,1400.0,4,61300.0,Chevrolet,Cruze,Petrol,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74979801,4000.0,15506.0,16,1800.0,4,190400.0,Toyota,Prius,Hybrid,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
74666041,8900.0,27802.0,9,2000.0,4,110000.0,Ford,Fusion,Hybrid,Variator,Front,White,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74682953,5500.0,16064.0,15,1800.0,4,111111.0,Toyota,Prius,Hybrid,Variator,Front,White,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74984257,4700.0,28364.0,14,3600.0,6,200000.0,Chevrolet,Camaro,Petrol,Tiptronic,Rear,White,Cabriolet,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74984153,4900.0,18880.0,16,3000.0,6,284000.0,BMW,528,Petrol,Tiptronic,Rear,Grey,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74984437,3400.0,10845.0,24,2000.0,4,128252.0,Mitsubishi,Pajero IO,Petrol,Automatic,Rear,Silver,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74984201,17000.0,49620.0,9,2500.0,4,51000.0,Toyota,RAV 4,Petrol,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74866181,12300.0,30767.0,12,3500.0,6,200000.0,Mercedes-Benz,C 300,Petrol,Tiptronic,4x4,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74928029,2900.0,8649.0,25,2000.0,6,157000.0,BMW,320,Petrol,Tiptronic,Rear,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74565689,25000.0,78794.0,5,2500.0,4,11200.0,Toyota,RAV 4,Petrol,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74440129,8500.0,32127.0,10,2500.0,4,112777.0,Toyota,Camry,Petrol,Tiptronic,Front,Silver,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
71814877,9500.0,34937.0,8,1800.0,4,158900.0,Volkswagen,Passat,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74955845,3000.0,12626.0,21,3200.0,6,290000.0,Mercedes-Benz,CLK 320,Petrol,Tiptronic,Rear,Silver,Coupe,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
74926337,28765.0,32127.0,10,2500.0,4,127003.0,Toyota,Camry,Hybrid,Automatic,Front,White,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0
74936093,2800.0,7130.0,25,1000.0,4,186000.0,Toyota,Vitz,Petrol,Automatic,Front,Silver,Hatchback,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
74983177,7200.0,29748.0,9,1800.0,4,125000.0,Volkswagen,Passat,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74927605,19560.0,20079.0,12,1800.0,4,163289.0,Toyota,Prius,Hybrid,Automatic,Front,Silver,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0
74929701,13805.0,13901.0,16,1500.0,4,148362.0,Honda,FIT,Petrol,Automatic,Front,Silver,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
74929881,17260.0,15768.0,11,1800.0,4,132466.0,Chevrolet,Cruze,CNG,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
74929773,20135.0,20975.0,11,1800.0,4,165236.0,Toyota,Prius,Hybrid,Automatic,Front,White,Hatchback,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0
74971017,17260.0,17057.0,11,1400.0,4,163605.0,Chevrolet,Cruze,Petrol,Tiptronic,Front,Green,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
74930665,18695.0,19848.0,14,1600.0,4,105482.0,Nissan,Juke,Petrol,Automatic,Front,Silver,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
74930777,16685.0,15446.0,15,1500.0,4,149755.0,Honda,FIT,Petrol,Automatic,Front,Black,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
74972181,20135.0,20975.0,11,1800.0,4,125885.0,Toyota,Prius,Hybrid,Automatic,Front,Blue,Hatchback,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0
74982865,17260.0,18277.0,13,1500.0,4,142395.0,Toyota,Prius C,Hybrid,Automatic,Front,Grey,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
74983065,14380.0,14363.0,13,1300.0,4,152969.0,Honda,FIT,Hybrid,Automatic,Front,Blue,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
74983169,14380.0,14519.0,14,1300.0,4,117695.0,Honda,FIT,Hybrid,Automatic,Front,Black,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
73594565,30000.0,77532.0,12,4800.0,4,164000.0,Porsche,Panamera,Petrol,Tiptronic,4x4,Red,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74269861,51000.0,81229.0,6,3500.0,6,72000.0,Lexus,ES 350,Petrol,Tiptronic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
73451925,12500.0,48919.0,18,4000.0,6,368000.0,Toyota,FJ Cruiser,Petrol,Automatic,4x4,Grey,Jeep,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
74860493,21000.0,74140.0,10,3000.0,6,74000.0,BMW,X5,Petrol,Tiptronic,Rear,White,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74870081,22500.0,74140.0,13,4800.0,8,149000.0,Porsche,Cayenne,Petrol,Tiptronic,4x4,Brown,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74585869,5200.0,15196.0,13,1400.0,4,187110.0,Fiat,500C,Petrol,Tiptronic,Front,Black,Cabriolet,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
73314233,30500.0,97047.0,9,2000.0,4,104000.0,Mercedes-Benz,E 300,Petrol,Tiptronic,4x4,Black,Sedan,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
73975337,79575.339999999,110738.0,6,3000.0,8,58000.0,Audi,SQ8,Petrol,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74873073,61000.0,131563.0,6,4000.0,8,35000.0,Mercedes-Benz,C 63 AMG,Petrol,Tiptronic,Rear,Black,Sedan,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0
74879569,12000.0,33473.0,9,2500.0,4,110400.0,Toyota,Camry,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74680829,48809.0,48809.0,8,1500.0,4,65714.0,Chevrolet,Volt,Plug-in Hybrid,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74335829,10500.0,43938.0,5,2000.0,4,37637.0,Hyundai,Elantra,Petrol,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
72474125,25000.0,53652.0,6,1500.0,4,12000.0,Mini,Countryman,Petrol,Automatic,4x4,Blue,Jeep,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
74730145,35000.0,109666.0,10,3000.0,4,126000.0,Porsche,Macan,Petrol,Automatic,4x4,Grey,Jeep,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
74611589,4900.0,16547.0,20,2200.0,4,254625.0,Mercedes-Benz,E 220,Diesel,Manual,Rear,Blue,Sedan,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
73900313,79575.339999999,126202.0,9,3600.0,6,168000.0,Porsche,Cayenne GTS,Petrol,Tiptronic,4x4,Brown,Jeep,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74764525,9653.0,35525.0,13,3500.0,6,240000.0,Mercedes-Benz,E 350,Petrol,Automatic,4x4,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74517645,14400.0,38766.0,4,1600.0,4,9000.0,Kia,Rio,Petrol,Tiptronic,Front,Grey,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
73414825,20000.0,84953.0,8,2000.0,4,28000.0,Jaguar,XE,Petrol,Tiptronic,Rear,Grey,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
71704317,42500.0,145761.0,8,3000.0,6,79000.0,Porsche,Macan,Petrol,Tiptronic,4x4,White,Jeep,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74788141,37000.0,113860.0,11,5500.0,8,160000.0,Mercedes-Benz,CLS 63 AMG,Petrol,Tiptronic,4x4,Black,Coupe,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74844593,37500.0,130247.0,10,4000.0,8,99000.0,Audi,S7,Petrol,Tiptronic,4x4,White,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
73229289,64507.0,64507.0,12,4700.0,8,166204.0,Mercedes-Benz,GL 450,Petrol,Automatic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
74985825,13000.0,44700.0,10,2500.0,4,30000.0,Toyota,RAV 4,Petrol,Automatic,4x4,Black,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74986637,2750.0,7414.0,22,1300.0,4,122000.0,Mitsubishi,Colt,Petrol,Automatic,Front,Pink,Sedan,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
74986629,4200.0,23169.0,11,1600.0,4,85000.0,Nissan,Juke,Petrol,Tiptronic,Front,White,Jeep,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74831001,8800.0,26361.0,13,1800.0,4,167000.0,Lexus,CT 200 h,Hybrid,Tiptronic,Front,White,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74481521,7300.0,18816.0,11,1800.0,4,72000.0,Volkswagen,Jetta,Petrol,Tiptronic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74031189,2100.0,19462.0,14,3000.0,6,200000.0,BMW,328,Petrol,Automatic,Front,White,Coupe,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
74638101,6700.0,16990.0,14,1800.0,4,90000.0,Toyota,Prius,Hybrid,Automatic,Front,Carnelian red,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74865317,2700.0,8361.0,27,1800.0,4,225000.0,Mitsubishi,Pajero IO,CNG,Automatic,4x4,White,Jeep,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
74987713,6100.0,19848.0,14,1600.0,4,140000.0,Nissan,Juke,Petrol,Tiptronic,Front,Beige,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74987929,6700.0,16063.0,22,5000.0,8,111000.0,Mercedes-Benz,E 500,Petrol,Tiptronic,Rear,Black,Sedan,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
74988389,6400.0,25461.0,10,2000.0,4,29760.0,Ford,Fusion,Hybrid,Automatic,Front,White,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74785493,3250.0,9576.0,20,1800.0,4,148000.0,Nissan,Tiida,Petrol,Variator,Front,Silver,Hatchback,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0
74349393,5500.0,15506.0,16,1800.0,4,249600.0,Toyota,Prius,Hybrid,Automatic,Front,White,Sedan,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0
74819421,7750.0,21624.0,10,1800.0,4,80000.0,Volkswagen,Jetta,Petrol,Manual,Front,Grey,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
72229505,20300.0,64564.0,5,2000.0,4,50000.0,Mazda,CX-30,Petrol,Automatic,4x4,Red,Jeep,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
71967809,79575.339999999,135596.0,5,3000.0,12,5000.0,Mercedes-Benz,E 63 AMG,Petrol,Tiptronic,4x4,Grey,Cabriolet,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74500037,79575.339999999,112728.0,5,3000.0,8,39000.0,BMW,X7,Diesel,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
